run_id,trained_at,instance,algo,job,machine,op_index,start,end,duration
3,2026-05-19 14:22:15,ft06,a2c,0,0,1,1,4,3
3,2026-05-19 14:22:15,ft06,a2c,2,2,0,1,6,5
3,2026-05-19 14:22:15,ft06,a2c,4,2,0,6,15,9
3,2026-05-19 14:22:15,ft06,a2c,3,0,1,8,13,5
3,2026-05-19 14:22:15,ft06,a2c,1,1,0,8,16,8
3,2026-05-19 14:22:15,ft06,a2c,5,5,2,6,15,9
3,2026-05-19 14:22:15,ft06,a2c,4,1,1,16,19,3
3,2026-05-19 14:22:15,ft06,a2c,3,2,2,15,20,5
3,2026-05-19 14:22:15,ft06,a2c,0,1,2,19,25,6
3,2026-05-19 14:22:15,ft06,a2c,2,3,1,6,10,4
3,2026-05-19 14:22:15,ft06,a2c,2,5,2,15,23,8
3,2026-05-19 14:22:15,ft06,a2c,4,4,2,19,24,5
3,2026-05-19 14:22:15,ft06,a2c,5,0,3,15,25,10
3,2026-05-19 14:22:15,ft06,a2c,1,2,1,20,25,5
3,2026-05-19 14:22:15,ft06,a2c,0,3,3,25,32,7
3,2026-05-19 14:22:15,ft06,a2c,4,5,3,24,28,4
3,2026-05-19 14:22:15,ft06,a2c,4,0,4,28,31,3
3,2026-05-19 14:22:15,ft06,a2c,3,3,3,32,35,3
3,2026-05-19 14:22:15,ft06,a2c,5,4,4,25,29,4
3,2026-05-19 14:22:15,ft06,a2c,2,0,3,31,40,9
3,2026-05-19 14:22:15,ft06,a2c,4,3,5,35,36,1
3,2026-05-19 14:22:15,ft06,a2c,0,5,4,32,35,3
3,2026-05-19 14:22:15,ft06,a2c,1,4,2,29,39,10
3,2026-05-19 14:22:15,ft06,a2c,5,2,5,29,30,1
3,2026-05-19 14:22:15,ft06,a2c,2,1,4,40,41,1
3,2026-05-19 14:22:15,ft06,a2c,3,4,4,39,47,8
3,2026-05-19 14:22:15,ft06,a2c,1,5,3,39,49,10
3,2026-05-19 14:22:15,ft06,a2c,2,4,5,47,54,7
3,2026-05-19 14:22:15,ft06,a2c,0,4,5,54,60,6
3,2026-05-19 14:22:15,ft06,a2c,1,0,4,49,59,10
3,2026-05-19 14:22:15,ft06,a2c,3,5,5,49,58,9
3,2026-05-19 14:22:15,ft06,a2c,1,3,5,59,63,4
4,2026-05-19 23:06:41,ft06,a2c,5,1,0,0,3,3
4,2026-05-19 23:06:41,ft06,a2c,5,3,1,3,6,3
4,2026-05-19 23:06:41,ft06,a2c,3,1,0,3,8,5
4,2026-05-19 23:06:41,ft06,a2c,1,1,0,8,16,8
4,2026-05-19 23:06:41,ft06,a2c,0,2,0,0,1,1
4,2026-05-19 23:06:41,ft06,a2c,0,0,1,1,4,3
4,2026-05-19 23:06:41,ft06,a2c,5,5,2,6,15,9
4,2026-05-19 23:06:41,ft06,a2c,4,2,0,1,10,9
4,2026-05-19 23:06:41,ft06,a2c,4,1,1,16,19,3
4,2026-05-19 23:06:41,ft06,a2c,2,2,0,10,15,5
4,2026-05-19 23:06:41,ft06,a2c,3,0,1,8,13,5
4,2026-05-19 23:06:41,ft06,a2c,5,0,3,15,25,10
4,2026-05-19 23:06:41,ft06,a2c,4,4,2,19,24,5
4,2026-05-19 23:06:41,ft06,a2c,3,2,2,15,20,5
4,2026-05-19 23:06:41,ft06,a2c,2,3,1,15,19,4
4,2026-05-19 23:06:41,ft06,a2c,0,1,2,19,25,6
4,2026-05-19 23:06:41,ft06,a2c,1,2,1,20,25,5
4,2026-05-19 23:06:41,ft06,a2c,1,4,2,25,35,10
4,2026-05-19 23:06:41,ft06,a2c,0,3,3,25,32,7
4,2026-05-19 23:06:41,ft06,a2c,2,5,2,19,27,8
4,2026-05-19 23:06:41,ft06,a2c,3,3,3,32,35,3
4,2026-05-19 23:06:41,ft06,a2c,4,5,3,27,31,4
4,2026-05-19 23:06:41,ft06,a2c,5,4,4,35,39,4
4,2026-05-19 23:06:41,ft06,a2c,3,4,4,39,47,8
4,2026-05-19 23:06:41,ft06,a2c,5,2,5,39,40,1
4,2026-05-19 23:06:41,ft06,a2c,4,0,4,31,34,3
4,2026-05-19 23:06:41,ft06,a2c,2,0,3,34,43,9
4,2026-05-19 23:06:41,ft06,a2c,4,3,5,35,36,1
4,2026-05-19 23:06:41,ft06,a2c,2,1,4,43,44,1
4,2026-05-19 23:06:41,ft06,a2c,1,5,3,35,45,10
4,2026-05-19 23:06:41,ft06,a2c,0,5,4,45,48,3
4,2026-05-19 23:06:41,ft06,a2c,1,0,4,45,55,10
4,2026-05-19 23:06:41,ft06,a2c,2,4,5,47,54,7
4,2026-05-19 23:06:41,ft06,a2c,0,4,5,54,60,6
4,2026-05-19 23:06:41,ft06,a2c,1,3,5,55,59,4
4,2026-05-19 23:06:41,ft06,a2c,3,5,5,48,57,9
5,2026-05-19 23:31:35,ft06,a2c,0,2,0,0,1,1
5,2026-05-19 23:31:35,ft06,a2c,3,1,0,0,5,5
5,2026-05-19 23:31:35,ft06,a2c,5,1,0,5,8,3
5,2026-05-19 23:31:35,ft06,a2c,4,2,0,1,10,9
5,2026-05-19 23:31:35,ft06,a2c,3,0,1,5,10,5
5,2026-05-19 23:31:35,ft06,a2c,0,0,1,10,13,3
5,2026-05-19 23:31:35,ft06,a2c,2,2,0,10,15,5
5,2026-05-19 23:31:35,ft06,a2c,5,3,1,8,11,3
5,2026-05-19 23:31:35,ft06,a2c,1,1,0,8,16,8
5,2026-05-19 23:31:35,ft06,a2c,4,1,1,16,19,3
5,2026-05-19 23:31:35,ft06,a2c,3,2,2,15,20,5
5,2026-05-19 23:31:35,ft06,a2c,2,3,1,15,19,4
5,2026-05-19 23:31:35,ft06,a2c,3,3,3,20,23,3
5,2026-05-19 23:31:35,ft06,a2c,5,5,2,11,20,9
5,2026-05-19 23:31:35,ft06,a2c,4,4,2,19,24,5
5,2026-05-19 23:31:35,ft06,a2c,1,2,1,20,25,5
5,2026-05-19 23:31:35,ft06,a2c,0,1,2,19,25,6
5,2026-05-19 23:31:35,ft06,a2c,5,0,3,20,30,10
5,2026-05-19 23:31:35,ft06,a2c,2,5,2,20,28,8
5,2026-05-19 23:31:35,ft06,a2c,1,4,2,25,35,10
5,2026-05-19 23:31:35,ft06,a2c,4,5,3,28,32,4
5,2026-05-19 23:31:35,ft06,a2c,0,3,3,25,32,7
5,2026-05-19 23:31:35,ft06,a2c,5,4,4,35,39,4
5,2026-05-19 23:31:35,ft06,a2c,2,0,3,30,39,9
5,2026-05-19 23:31:35,ft06,a2c,4,0,4,39,42,3
5,2026-05-19 23:31:35,ft06,a2c,3,4,4,39,47,8
5,2026-05-19 23:31:35,ft06,a2c,0,5,4,32,35,3
5,2026-05-19 23:31:35,ft06,a2c,5,2,5,39,40,1
5,2026-05-19 23:31:35,ft06,a2c,1,5,3,35,45,10
5,2026-05-19 23:31:35,ft06,a2c,0,4,5,47,53,6
5,2026-05-19 23:31:35,ft06,a2c,4,3,5,42,43,1
5,2026-05-19 23:31:35,ft06,a2c,3,5,5,47,56,9
5,2026-05-19 23:31:35,ft06,a2c,2,1,4,39,40,1
5,2026-05-19 23:31:35,ft06,a2c,2,4,5,53,60,7
5,2026-05-19 23:31:35,ft06,a2c,1,0,4,45,55,10
5,2026-05-19 23:31:35,ft06,a2c,1,3,5,55,59,4
6,2026-05-20 23:48:21,ft06,a2c,0,2,0,0,1,1
6,2026-05-20 23:48:21,ft06,a2c,3,1,0,0,5,5
6,2026-05-20 23:48:21,ft06,a2c,5,1,0,5,8,3
6,2026-05-20 23:48:21,ft06,a2c,4,2,0,1,10,9
6,2026-05-20 23:48:21,ft06,a2c,3,0,1,5,10,5
6,2026-05-20 23:48:21,ft06,a2c,0,0,1,10,13,3
6,2026-05-20 23:48:21,ft06,a2c,2,2,0,10,15,5
6,2026-05-20 23:48:21,ft06,a2c,5,3,1,8,11,3
6,2026-05-20 23:48:21,ft06,a2c,1,1,0,8,16,8
6,2026-05-20 23:48:21,ft06,a2c,4,1,1,16,19,3
6,2026-05-20 23:48:21,ft06,a2c,3,2,2,15,20,5
6,2026-05-20 23:48:21,ft06,a2c,2,3,1,15,19,4
6,2026-05-20 23:48:21,ft06,a2c,3,3,3,20,23,3
6,2026-05-20 23:48:21,ft06,a2c,5,5,2,11,20,9
6,2026-05-20 23:48:21,ft06,a2c,4,4,2,19,24,5
6,2026-05-20 23:48:21,ft06,a2c,1,2,1,20,25,5
6,2026-05-20 23:48:21,ft06,a2c,0,1,2,19,25,6
6,2026-05-20 23:48:21,ft06,a2c,5,0,3,20,30,10
6,2026-05-20 23:48:21,ft06,a2c,2,5,2,20,28,8
6,2026-05-20 23:48:21,ft06,a2c,1,4,2,25,35,10
6,2026-05-20 23:48:21,ft06,a2c,4,5,3,28,32,4
6,2026-05-20 23:48:21,ft06,a2c,0,3,3,25,32,7
6,2026-05-20 23:48:21,ft06,a2c,5,4,4,35,39,4
6,2026-05-20 23:48:21,ft06,a2c,2,0,3,30,39,9
6,2026-05-20 23:48:21,ft06,a2c,4,0,4,39,42,3
6,2026-05-20 23:48:21,ft06,a2c,3,4,4,39,47,8
6,2026-05-20 23:48:21,ft06,a2c,0,5,4,32,35,3
6,2026-05-20 23:48:21,ft06,a2c,5,2,5,39,40,1
6,2026-05-20 23:48:21,ft06,a2c,1,5,3,35,45,10
6,2026-05-20 23:48:21,ft06,a2c,0,4,5,47,53,6
6,2026-05-20 23:48:21,ft06,a2c,4,3,5,42,43,1
6,2026-05-20 23:48:21,ft06,a2c,3,5,5,47,56,9
6,2026-05-20 23:48:21,ft06,a2c,2,1,4,39,40,1
6,2026-05-20 23:48:21,ft06,a2c,2,4,5,53,60,7
6,2026-05-20 23:48:21,ft06,a2c,1,0,4,45,55,10
6,2026-05-20 23:48:21,ft06,a2c,1,3,5,55,59,4
7,2026-05-26 18:59:20,ft06,a2c,5,1,0,0,3,3
7,2026-05-26 18:59:20,ft06,a2c,0,2,0,0,1,1
7,2026-05-26 18:59:20,ft06,a2c,5,3,1,3,6,3
7,2026-05-26 18:59:20,ft06,a2c,2,2,0,1,6,5
7,2026-05-26 18:59:20,ft06,a2c,4,2,0,6,15,9
7,2026-05-26 18:59:20,ft06,a2c,1,1,0,3,11,8
7,2026-05-26 18:59:20,ft06,a2c,5,5,2,6,15,9
7,2026-05-26 18:59:20,ft06,a2c,1,2,1,15,20,5
7,2026-05-26 18:59:20,ft06,a2c,0,0,1,1,4,3
7,2026-05-26 18:59:20,ft06,a2c,5,0,3,15,25,10
7,2026-05-26 18:59:20,ft06,a2c,4,1,1,15,18,3
7,2026-05-26 18:59:20,ft06,a2c,0,1,2,18,24,6
7,2026-05-26 18:59:20,ft06,a2c,3,1,0,24,29,5
7,2026-05-26 18:59:20,ft06,a2c,2,3,1,6,10,4
7,2026-05-26 18:59:20,ft06,a2c,4,4,2,18,23,5
7,2026-05-26 18:59:20,ft06,a2c,2,5,2,15,23,8
7,2026-05-26 18:59:20,ft06,a2c,5,4,4,25,29,4
7,2026-05-26 18:59:20,ft06,a2c,3,0,1,29,34,5
7,2026-05-26 18:59:20,ft06,a2c,4,5,3,23,27,4
7,2026-05-26 18:59:20,ft06,a2c,5,2,5,29,30,1
7,2026-05-26 18:59:20,ft06,a2c,0,3,3,24,31,7
7,2026-05-26 18:59:20,ft06,a2c,1,4,2,29,39,10
7,2026-05-26 18:59:20,ft06,a2c,1,5,3,39,49,10
7,2026-05-26 18:59:20,ft06,a2c,3,2,2,34,39,5
7,2026-05-26 18:59:20,ft06,a2c,0,5,4,49,52,3
7,2026-05-26 18:59:20,ft06,a2c,2,0,3,34,43,9
7,2026-05-26 18:59:20,ft06,a2c,3,3,3,39,42,3
7,2026-05-26 18:59:20,ft06,a2c,2,1,4,43,44,1
7,2026-05-26 18:59:20,ft06,a2c,1,0,4,49,59,10
7,2026-05-26 18:59:20,ft06,a2c,3,4,4,42,50,8
7,2026-05-26 18:59:20,ft06,a2c,1,3,5,59,63,4
7,2026-05-26 18:59:20,ft06,a2c,0,4,5,52,58,6
7,2026-05-26 18:59:20,ft06,a2c,4,0,4,59,62,3
7,2026-05-26 18:59:20,ft06,a2c,4,3,5,63,64,1
7,2026-05-26 18:59:20,ft06,a2c,2,4,5,58,65,7
7,2026-05-26 18:59:20,ft06,a2c,3,5,5,52,61,9
